rule_name,osm_id,osm_reference_element,source,time_stamp,metadata
food_cuisine_check,9815386568,node,mmi2018,2023-02-08T13:35:04.464819,
food_cuisine_check,9815386569,node,mmi2018,2023-02-08T13:35:04.465367,
food_cuisine_check,9815386570,node,mmi2018,2023-02-08T13:35:04.465901,
food_cuisine_check,9815386571,node,mmi2018,2023-02-08T13:35:04.466434,
food_cuisine_check,9815386572,node,mmi2018,2023-02-08T13:35:04.466960,
food_cuisine_check,9815386573,node,mmi2018,2023-02-08T13:35:04.467503,
food_cuisine_check,9815386574,node,mmi2018,2023-02-08T13:35:04.468034,
food_cuisine_check,9815386575,node,mmi2018,2023-02-08T13:35:04.468556,
food_cuisine_check,9815386576,node,mmi2018,2023-02-08T13:35:04.469073,
food_cuisine_check,9815386577,node,mmi2018,2023-02-08T13:35:04.469671,
food_cuisine_check,9815386578,node,mmi2018,2023-02-08T13:35:04.470219,
food_cuisine_check,9815386579,node,mmi2018,2023-02-08T13:35:04.470739,
food_cuisine_check,9815386581,node,mmi2018,2023-02-08T13:35:04.471494,
food_cuisine_check,9815386582,node,mmi2018,2023-02-08T13:35:04.472004,
food_cuisine_check,9815386583,node,mmi2018,2023-02-08T13:35:04.472568,
food_cuisine_check,9815386584,node,mmi2018,2023-02-08T13:35:04.473142,
food_cuisine_check,9815386586,node,mmi2018,2023-02-08T13:35:04.473676,
food_cuisine_check,9815386587,node,mmi2018,2023-02-08T13:35:04.474192,
food_cuisine_check,9815386588,node,mmi2018,2023-02-08T13:35:04.474736,
food_cuisine_check,9815386589,node,mmi2018,2023-02-08T13:35:04.475284,
food_cuisine_check,9815386590,node,mmi2018,2023-02-08T13:35:04.475805,
food_cuisine_check,9815386592,node,mmi2018,2023-02-08T13:35:04.476601,
food_cuisine_check,9815386593,node,mmi2018,2023-02-08T13:35:04.477158,
food_cuisine_check,9815386594,node,mmi2018,2023-02-08T13:35:04.477713,
food_cuisine_check,9815386595,node,mmi2018,2023-02-08T13:35:04.478256,
food_cuisine_check,9815386596,node,mmi2018,2023-02-08T13:35:04.478776,
food_cuisine_check,9815386597,node,mmi2018,2023-02-08T13:35:04.479290,
food_cuisine_check,9815386598,node,mmi2018,2023-02-08T13:35:04.479801,
food_cuisine_check,9815386601,node,mmi2018,2023-02-08T13:35:04.480799,
food_cuisine_check,9815386603,node,mmi2018,2023-02-08T13:35:04.481582,
food_cuisine_check,9815386605,node,mmi2018,2023-02-08T13:35:04.482346,
food_cuisine_check,9815386606,node,mmi2018,2023-02-08T13:35:04.482858,
food_cuisine_check,9815386607,node,mmi2018,2023-02-08T13:35:04.483365,
food_cuisine_check,9815386608,node,mmi2018,2023-02-08T13:35:04.483873,
food_cuisine_check,9815386609,node,mmi2018,2023-02-08T13:35:04.484376,
food_cuisine_check,9815386610,node,mmi2018,2023-02-08T13:35:04.484910,
food_cuisine_check,9815386612,node,mmi2018,2023-02-08T13:35:04.485465,
food_cuisine_check,9815386619,node,mmi2018,2023-02-08T13:35:04.487938,
food_cuisine_check,9815386620,node,mmi2018,2023-02-08T13:35:04.488464,
food_cuisine_check,9815386621,node,mmi2018,2023-02-08T13:35:04.488981,
food_cuisine_check,9815386623,node,mmi2018,2023-02-08T13:35:04.489829,
food_cuisine_check,9815386624,node,mmi2018,2023-02-08T13:35:04.490355,
food_cuisine_check,9815386625,node,mmi2018,2023-02-08T13:35:04.490892,
food_cuisine_check,9815386626,node,mmi2018,2023-02-08T13:35:04.491419,
food_cuisine_check,9815386627,node,mmi2018,2023-02-08T13:35:04.491939,
food_cuisine_check,9815386628,node,mmi2018,2023-02-08T13:35:04.492479,
food_cuisine_check,9815386630,node,mmi2018,2023-02-08T13:35:04.493245,
food_cuisine_check,9815386632,node,mmi2018,2023-02-08T13:35:04.493773,
food_cuisine_check,9815386633,node,mmi2018,2023-02-08T13:35:04.494318,
food_cuisine_check,9815386634,node,mmi2018,2023-02-08T13:35:04.494850,
food_cuisine_check,9815386636,node,mmi2018,2023-02-08T13:35:04.495628,
food_cuisine_check,9815386637,node,mmi2018,2023-02-08T13:35:04.496204,
food_cuisine_check,9815386638,node,mmi2018,2023-02-08T13:35:04.496784,
food_cuisine_check,9815386639,node,mmi2018,2023-02-08T13:35:04.497378,
food_cuisine_check,9815386641,node,mmi2018,2023-02-08T13:35:04.498176,
food_cuisine_check,9815386642,node,mmi2018,2023-02-08T13:35:04.498744,
food_cuisine_check,9815386643,node,mmi2018,2023-02-08T13:35:04.499290,
food_cuisine_check,9815386644,node,mmi2018,2023-02-08T13:35:04.499817,
food_cuisine_check,9815386645,node,mmi2018,2023-02-08T13:35:04.500363,
food_cuisine_check,9815386646,node,mmi2018,2023-02-08T13:35:04.500913,
food_cuisine_check,9815386648,node,mmi2018,2023-02-08T13:35:04.501693,
food_cuisine_check,9815386649,node,mmi2018,2023-02-08T13:35:04.502229,
food_cuisine_check,9815386650,node,mmi2018,2023-02-08T13:35:04.502759,
food_cuisine_check,9815386651,node,mmi2018,2023-02-08T13:35:04.503323,
food_cuisine_check,9815386652,node,mmi2018,2023-02-08T13:35:04.503870,
food_cuisine_check,9815386653,node,mmi2018,2023-02-08T13:35:04.504416,
food_cuisine_check,9815386654,node,mmi2018,2023-02-08T13:35:04.504956,
food_cuisine_check,9815386655,node,mmi2018,2023-02-08T13:35:04.505473,
food_cuisine_check,9815386656,node,mmi2018,2023-02-08T13:35:04.505993,
food_cuisine_check,9815386659,node,mmi2018,2023-02-08T13:35:04.506991,
food_cuisine_check,9815386661,node,mmi2018,2023-02-08T13:35:04.507738,
food_cuisine_check,9815386662,node,mmi2018,2023-02-08T13:35:04.508270,
food_cuisine_check,9815386664,node,mmi2018,2023-02-08T13:35:04.509023,
food_cuisine_check,9815386665,node,mmi2018,2023-02-08T13:35:04.509537,
food_cuisine_check,9815386666,node,mmi2018,2023-02-08T13:35:04.510045,
food_cuisine_check,9815386667,node,mmi2018,2023-02-08T13:35:04.510557,
food_cuisine_check,9815386668,node,mmi2018,2023-02-08T13:35:04.511095,
food_cuisine_check,9815386669,node,mmi2018,2023-02-08T13:35:04.511665,
food_cuisine_check,9815386670,node,mmi2018,2023-02-08T13:35:04.512226,
food_cuisine_check,9815386671,node,mmi2018,2023-02-08T13:35:04.512757,
food_cuisine_check,9815386673,node,mmi2018,2023-02-08T13:35:04.513528,
food_cuisine_check,9815386675,node,mmi2018,2023-02-08T13:35:04.514299,
food_cuisine_check,9815386676,node,mmi2018,2023-02-08T13:35:04.514825,
food_cuisine_check,9815386677,node,mmi2018,2023-02-08T13:35:04.515360,
food_cuisine_check,9815386678,node,mmi2018,2023-02-08T13:35:04.515878,
food_cuisine_check,9815386684,node,mmi2018,2023-02-08T13:35:04.517603,
food_cuisine_check,9815386686,node,mmi2018,2023-02-08T13:35:04.518363,
food_cuisine_check,9815386687,node,mmi2018,2023-02-08T13:35:04.518878,
food_cuisine_check,9815386689,node,mmi2018,2023-02-08T13:35:04.519659,
food_cuisine_check,9815386690,node,mmi2018,2023-02-08T13:35:04.520189,
food_cuisine_check,9815386691,node,mmi2018,2023-02-08T13:35:04.520742,
food_cuisine_check,9815386692,node,mmi2018,2023-02-08T13:35:04.521282,
food_cuisine_check,9815386693,node,mmi2018,2023-02-08T13:35:04.521841,
food_cuisine_check,9815386694,node,mmi2018,2023-02-08T13:35:04.522377,
food_cuisine_check,9815386695,node,mmi2018,2023-02-08T13:35:04.522901,
food_cuisine_check,9815386696,node,mmi2018,2023-02-08T13:35:04.523452,
food_cuisine_check,9815386698,node,mmi2018,2023-02-08T13:35:04.524218,
food_cuisine_check,9815386699,node,mmi2018,2023-02-08T13:35:04.524737,
food_cuisine_check,9815386700,node,mmi2018,2023-02-08T13:35:04.525259,
food_cuisine_check,9815386701,node,mmi2018,2023-02-08T13:35:04.525777,
food_cuisine_check,9815386702,node,mmi2018,2023-02-08T13:35:04.526294,
food_cuisine_check,9815386703,node,mmi2018,2023-02-08T13:35:04.526799,
food_cuisine_check,9815386704,node,mmi2018,2023-02-08T13:35:04.527316,
food_cuisine_check,9815386705,node,mmi2018,2023-02-08T13:35:04.527874,
food_cuisine_check,9815386706,node,mmi2018,2023-02-08T13:35:04.528404,
food_cuisine_check,9815386707,node,mmi2018,2023-02-08T13:35:04.528917,
food_cuisine_check,9815386708,node,mmi2018,2023-02-08T13:35:04.529460,
food_cuisine_check,9815386709,node,mmi2018,2023-02-08T13:35:04.530026,
food_cuisine_check,9815386711,node,mmi2018,2023-02-08T13:35:04.530569,
food_cuisine_check,9815386712,node,mmi2018,2023-02-08T13:35:04.531105,
food_cuisine_check,9815386727,node,mmi2018,2023-02-08T13:35:04.536064,
food_cuisine_check,9815386783,node,mmi2018,2023-02-08T13:35:04.550219,
food_cuisine_check,9815386792,node,mmi2018,2023-02-08T13:35:04.553126,
food_cuisine_check,9815386793,node,mmi2018,2023-02-08T13:35:04.553700,
food_cuisine_check,9815386794,node,mmi2018,2023-02-08T13:35:04.554242,
food_cuisine_check,9815386796,node,mmi2018,2023-02-08T13:35:04.555161,
food_cuisine_check,9815386798,node,mmi2018,2023-02-08T13:35:04.556271,
food_cuisine_check,9815386799,node,mmi2018,2023-02-08T13:35:04.556834,
food_cuisine_check,9815386800,node,mmi2018,2023-02-08T13:35:04.557404,
food_cuisine_check,9815386803,node,mmi2018,2023-02-08T13:35:04.558437,
food_cuisine_check,9815386805,node,mmi2018,2023-02-08T13:35:04.558978,
food_cuisine_check,9815386806,node,mmi2018,2023-02-08T13:35:04.559505,
food_cuisine_check,9815386807,node,mmi2018,2023-02-08T13:35:04.560028,
food_cuisine_check,9815386811,node,mmi2018,2023-02-08T13:35:04.561666,
food_cuisine_check,9815386812,node,mmi2018,2023-02-08T13:35:04.562228,
food_cuisine_check,9815386813,node,mmi2018,2023-02-08T13:35:04.562768,
food_cuisine_check,9815386814,node,mmi2018,2023-02-08T13:35:04.563300,
food_cuisine_check,9815386817,node,mmi2018,2023-02-08T13:35:04.564532,
food_cuisine_check,9815386818,node,mmi2018,2023-02-08T13:35:04.565072,
food_cuisine_check,9815386823,node,mmi2018,2023-02-08T13:35:04.566771,
food_cuisine_check,9815386824,node,mmi2018,2023-02-08T13:35:04.567299,
food_cuisine_check,9815386826,node,mmi2018,2023-02-08T13:35:04.568206,
food_cuisine_check,9815386828,node,mmi2018,2023-02-08T13:35:04.569113,
food_cuisine_check,9815386829,node,mmi2018,2023-02-08T13:35:04.569758,
food_cuisine_check,9815386831,node,mmi2018,2023-02-08T13:35:04.570599,
food_cuisine_check,9815386832,node,mmi2018,2023-02-08T13:35:04.571177,
food_cuisine_check,9815386833,node,mmi2018,2023-02-08T13:35:04.571732,
food_cuisine_check,9815386834,node,mmi2018,2023-02-08T13:35:04.572323,
food_cuisine_check,9815386836,node,mmi2018,2023-02-08T13:35:04.573144,
food_cuisine_check,9815386838,node,mmi2018,2023-02-08T13:35:04.574062,
food_cuisine_check,9815386839,node,mmi2018,2023-02-08T13:35:04.574609,
food_cuisine_check,9815386840,node,mmi2018,2023-02-08T13:35:04.575179,
food_cuisine_check,9815386841,node,mmi2018,2023-02-08T13:35:04.575736,
food_cuisine_check,9815386844,node,mmi2018,2023-02-08T13:35:04.576765,
food_cuisine_check,9815386845,node,mmi2018,2023-02-08T13:35:04.577300,
food_cuisine_check,9815386846,node,mmi2018,2023-02-08T13:35:04.577879,
food_cuisine_check,9815386847,node,mmi2018,2023-02-08T13:35:04.578467,
food_cuisine_check,9815386848,node,mmi2018,2023-02-08T13:35:04.579071,
food_cuisine_check,9815386850,node,mmi2018,2023-02-08T13:35:04.579639,
food_cuisine_check,9815386855,node,mmi2018,2023-02-08T13:35:04.581132,
food_cuisine_check,9815386858,node,mmi2018,2023-02-08T13:35:04.582047,
food_cuisine_check,9815386859,node,mmi2018,2023-02-08T13:35:04.582576,
food_cuisine_check,9815386861,node,mmi2018,2023-02-08T13:35:04.583475,
food_cuisine_check,9815386863,node,mmi2018,2023-02-08T13:35:04.584279,
food_cuisine_check,9815386864,node,mmi2018,2023-02-08T13:35:04.584825,
food_cuisine_check,9815386866,node,mmi2018,2023-02-08T13:35:04.585624,
food_cuisine_check,9815386868,node,mmi2018,2023-02-08T13:35:04.586518,
food_cuisine_check,9815386869,node,mmi2018,2023-02-08T13:35:04.587057,
food_cuisine_check,9815386870,node,mmi2018,2023-02-08T13:35:04.587638,
food_cuisine_check,9815386872,node,mmi2018,2023-02-08T13:35:04.588532,
food_cuisine_check,9815386874,node,mmi2018,2023-02-08T13:35:04.589309,
food_cuisine_check,9815386878,node,mmi2018,2023-02-08T13:35:04.590773,
food_cuisine_check,9815386880,node,mmi2018,2023-02-08T13:35:04.591584,
food_cuisine_check,9815386885,node,mmi2018,2023-02-08T13:35:04.592968,
food_cuisine_check,9815386886,node,mmi2018,2023-02-08T13:35:04.593503,
food_cuisine_check,9815386887,node,mmi2018,2023-02-08T13:35:04.594078,
food_cuisine_check,9815386888,node,mmi2018,2023-02-08T13:35:04.594679,
food_cuisine_check,9815386889,node,mmi2018,2023-02-08T13:35:04.595245,
food_cuisine_check,9815386890,node,mmi2018,2023-02-08T13:35:04.595820,
food_cuisine_check,9815386892,node,mmi2018,2023-02-08T13:35:04.596654,
food_cuisine_check,9815386893,node,mmi2018,2023-02-08T13:35:04.597235,
food_cuisine_check,9815386896,node,mmi2018,2023-02-08T13:35:04.598371,
food_cuisine_check,9815386902,node,mmi2018,2023-02-08T13:35:04.600318,
food_cuisine_check,9815386903,node,mmi2018,2023-02-08T13:35:04.600931,
food_cuisine_check,9815386907,node,mmi2018,2023-02-08T13:35:04.602450,
food_cuisine_check,9815386908,node,mmi2018,2023-02-08T13:35:04.603042,
food_cuisine_check,9815386910,node,mmi2018,2023-02-08T13:35:04.603855,
food_cuisine_check,9815386911,node,mmi2018,2023-02-08T13:35:04.604435,
food_cuisine_check,9815386912,node,mmi2018,2023-02-08T13:35:04.604973,
food_cuisine_check,9815386917,node,mmi2018,2023-02-08T13:35:04.606798,
food_cuisine_check,9815386918,node,mmi2018,2023-02-08T13:35:04.607352,
food_cuisine_check,9815386919,node,mmi2018,2023-02-08T13:35:04.607897,
food_cuisine_check,9815386920,node,mmi2018,2023-02-08T13:35:04.608437,
food_cuisine_check,9815386921,node,mmi2018,2023-02-08T13:35:04.609013,
food_cuisine_check,9815386922,node,mmi2018,2023-02-08T13:35:04.609571,
food_cuisine_check,9815386923,node,mmi2018,2023-02-08T13:35:04.610121,
food_cuisine_check,9815386924,node,mmi2018,2023-02-08T13:35:04.610682,
food_cuisine_check,9815386925,node,mmi2018,2023-02-08T13:35:04.611275,
food_cuisine_check,9815386926,node,mmi2018,2023-02-08T13:35:04.611851,
food_cuisine_check,9815386927,node,mmi2018,2023-02-08T13:35:04.612420,
food_cuisine_check,9815386928,node,mmi2018,2023-02-08T13:35:04.612991,
food_cuisine_check,9815386929,node,mmi2018,2023-02-08T13:35:04.613541,
food_cuisine_check,9815386930,node,mmi2018,2023-02-08T13:35:04.614077,
food_cuisine_check,9815386932,node,mmi2018,2023-02-08T13:35:04.615007,
food_cuisine_check,9815386933,node,mmi2018,2023-02-08T13:35:04.615578,
food_cuisine_check,9815386937,node,mmi2018,2023-02-08T13:35:04.617031,
food_cuisine_check,9815386938,node,mmi2018,2023-02-08T13:35:04.617574,
food_cuisine_check,9815386940,node,mmi2018,2023-02-08T13:35:04.618447,
food_cuisine_check,9815386943,node,mmi2018,2023-02-08T13:35:04.619601,
food_cuisine_check,9815386945,node,mmi2018,2023-02-08T13:35:04.620480,
food_cuisine_check,9815386946,node,mmi2018,2023-02-08T13:35:04.621025,
food_cuisine_check,9815386947,node,mmi2018,2023-02-08T13:35:04.621592,
food_cuisine_check,9815386949,node,mmi2018,2023-02-08T13:35:04.622480,
food_cuisine_check,9815386950,node,mmi2018,2023-02-08T13:35:04.623044,
food_cuisine_check,9815386953,node,mmi2018,2023-02-08T13:35:04.624152,
food_cuisine_check,9815386954,node,mmi2018,2023-02-08T13:35:04.624670,
food_cuisine_check,9815386955,node,mmi2018,2023-02-08T13:35:04.625236,
food_cuisine_check,9815386956,node,mmi2018,2023-02-08T13:35:04.625788,
food_cuisine_check,9815386957,node,mmi2018,2023-02-08T13:35:04.626359,
food_cuisine_check,9815386959,node,mmi2018,2023-02-08T13:35:04.627154,
food_cuisine_check,9815386963,node,mmi2018,2023-02-08T13:35:04.628621,
food_cuisine_check,9815386964,node,mmi2018,2023-02-08T13:35:04.629162,
food_cuisine_check,9815386965,node,mmi2018,2023-02-08T13:35:04.629751,
food_cuisine_check,9815386966,node,mmi2018,2023-02-08T13:35:04.630299,
food_cuisine_check,9815386967,node,mmi2018,2023-02-08T13:35:04.630870,
food_cuisine_check,9815386969,node,mmi2018,2023-02-08T13:35:04.631786,
food_cuisine_check,9815386970,node,mmi2018,2023-02-08T13:35:04.632329,
food_cuisine_check,9815386974,node,mmi2018,2023-02-08T13:35:04.633825,
food_cuisine_check,9815386975,node,mmi2018,2023-02-08T13:35:04.634368,
food_cuisine_check,9815386977,node,mmi2018,2023-02-08T13:35:04.635254,
food_cuisine_check,9815386979,node,mmi2018,2023-02-08T13:35:04.636035,
food_cuisine_check,9815386981,node,mmi2018,2023-02-08T13:35:04.636600,
food_cuisine_check,9815386984,node,mmi2018,2023-02-08T13:35:04.637845,
food_cuisine_check,9815386985,node,mmi2018,2023-02-08T13:35:04.638389,
food_cuisine_check,9815386986,node,mmi2018,2023-02-08T13:35:04.638926,
food_cuisine_check,9815386988,node,mmi2018,2023-02-08T13:35:04.639798,
food_cuisine_check,9815386989,node,mmi2018,2023-02-08T13:35:04.640323,
food_cuisine_check,9815386990,node,mmi2018,2023-02-08T13:35:04.640851,
food_cuisine_check,9815386991,node,mmi2018,2023-02-08T13:35:04.641385,
food_cuisine_check,9815386992,node,mmi2018,2023-02-08T13:35:04.641919,
food_cuisine_check,9815386993,node,mmi2018,2023-02-08T13:35:04.642449,
food_cuisine_check,9815386994,node,mmi2018,2023-02-08T13:35:04.642998,
food_cuisine_check,9815386998,node,mmi2018,2023-02-08T13:35:04.644017,
food_cuisine_check,9815386999,node,mmi2018,2023-02-08T13:35:04.644552,
food_cuisine_check,9815387000,node,mmi2018,2023-02-08T13:35:04.645086,
food_cuisine_check,9815387003,node,mmi2018,2023-02-08T13:35:04.645969,
food_cuisine_check,9815387005,node,mmi2018,2023-02-08T13:35:04.646763,
food_cuisine_check,9815387006,node,mmi2018,2023-02-08T13:35:04.647297,
food_cuisine_check,9815387008,node,mmi2018,2023-02-08T13:35:04.647843,
food_cuisine_check,9815387009,node,mmi2018,2023-02-08T13:35:04.648400,
food_cuisine_check,9815387010,node,mmi2018,2023-02-08T13:35:04.648935,
food_cuisine_check,9815387011,node,mmi2018,2023-02-08T13:35:04.649455,
food_cuisine_check,9815387014,node,mmi2018,2023-02-08T13:35:04.650675,
food_cuisine_check,9815387015,node,mmi2018,2023-02-08T13:35:04.651212,
food_cuisine_check,9815387016,node,mmi2018,2023-02-08T13:35:04.651730,
food_cuisine_check,9815387017,node,mmi2018,2023-02-08T13:35:04.652299,
food_cuisine_check,9815387020,node,mmi2018,2023-02-08T13:35:04.653510,
food_cuisine_check,9815387021,node,mmi2018,2023-02-08T13:35:04.654106,
food_cuisine_check,9815387022,node,mmi2018,2023-02-08T13:35:04.654641,
food_cuisine_check,9815387023,node,mmi2018,2023-02-08T13:35:04.655166,
food_cuisine_check,9815387025,node,mmi2018,2023-02-08T13:35:04.656039,
food_cuisine_check,9815387026,node,mmi2018,2023-02-08T13:35:04.656553,
food_cuisine_check,9815387029,node,mmi2018,2023-02-08T13:35:04.657741,
food_cuisine_check,9815387032,node,mmi2018,2023-02-08T13:35:04.658948,
food_cuisine_check,9815387033,node,mmi2018,2023-02-08T13:35:04.659505,
food_cuisine_check,9815387034,node,mmi2018,2023-02-08T13:35:04.660036,
food_cuisine_check,9815387035,node,mmi2018,2023-02-08T13:35:04.660589,
food_cuisine_check,9815387036,node,mmi2018,2023-02-08T13:35:04.661116,
food_cuisine_check,9815387038,node,mmi2018,2023-02-08T13:35:04.661988,
food_cuisine_check,9815387040,node,mmi2018,2023-02-08T13:35:04.662857,
food_cuisine_check,9815387041,node,mmi2018,2023-02-08T13:35:04.663378,
food_cuisine_check,9815387042,node,mmi2018,2023-02-08T13:35:04.663895,
food_cuisine_check,9815387044,node,mmi2018,2023-02-08T13:35:04.664757,
food_cuisine_check,9815387045,node,mmi2018,2023-02-08T13:35:04.665290,
food_cuisine_check,9815387046,node,mmi2018,2023-02-08T13:35:04.665813,
food_cuisine_check,9815387047,node,mmi2018,2023-02-08T13:35:04.666344,
food_cuisine_check,9815387049,node,mmi2018,2023-02-08T13:35:04.667206,
food_cuisine_check,9815387050,node,mmi2018,2023-02-08T13:35:04.667761,
food_cuisine_check,9815387051,node,mmi2018,2023-02-08T13:35:04.668294,
food_cuisine_check,9815387053,node,mmi2018,2023-02-08T13:35:04.669174,
food_cuisine_check,9815387055,node,mmi2018,2023-02-08T13:35:04.670051,
food_cuisine_check,9815387057,node,mmi2018,2023-02-08T13:35:04.670821,
food_cuisine_check,9815387059,node,mmi2018,2023-02-08T13:35:04.671351,
food_cuisine_check,9815387060,node,mmi2018,2023-02-08T13:35:04.671873,
food_cuisine_check,9815387061,node,mmi2018,2023-02-08T13:35:04.672380,
food_cuisine_check,9815387062,node,mmi2018,2023-02-08T13:35:04.672886,
food_cuisine_check,9815387063,node,mmi2018,2023-02-08T13:35:04.673391,
food_cuisine_check,9815387067,node,mmi2018,2023-02-08T13:35:04.674520,
food_cuisine_check,9815387068,node,mmi2018,2023-02-08T13:35:04.675061,
food_cuisine_check,9815387069,node,mmi2018,2023-02-08T13:35:04.675628,
food_cuisine_check,9815387070,node,mmi2018,2023-02-08T13:35:04.676182,
food_cuisine_check,9815387072,node,mmi2018,2023-02-08T13:35:04.677075,
food_cuisine_check,9815387073,node,mmi2018,2023-02-08T13:35:04.677609,
food_cuisine_check,9815387074,node,mmi2018,2023-02-08T13:35:04.678125,
food_cuisine_check,9815387075,node,mmi2018,2023-02-08T13:35:04.678635,
food_cuisine_check,9815387076,node,mmi2018,2023-02-08T13:35:04.679145,
food_cuisine_check,9815387078,node,mmi2018,2023-02-08T13:35:04.680043,
food_cuisine_check,9815387079,node,mmi2018,2023-02-08T13:35:04.680589,
food_cuisine_check,9815387081,node,mmi2018,2023-02-08T13:35:04.681483,
food_cuisine_check,9815387083,node,mmi2018,2023-02-08T13:35:04.682373,
food_cuisine_check,9815387084,node,mmi2018,2023-02-08T13:35:04.682915,
food_cuisine_check,9815387086,node,mmi2018,2023-02-08T13:35:04.683691,
food_cuisine_check,9815387087,node,mmi2018,2023-02-08T13:35:04.684229,
food_cuisine_check,9815387088,node,mmi2018,2023-02-08T13:35:04.684767,
food_cuisine_check,9815387089,node,mmi2018,2023-02-08T13:35:04.685282,
food_cuisine_check,9815387093,node,mmi2018,2023-02-08T13:35:04.686623,
food_cuisine_check,9815387094,node,mmi2018,2023-02-08T13:35:04.687173,
food_cuisine_check,9815387099,node,mmi2018,2023-02-08T13:35:04.688966,
food_cuisine_check,9815387100,node,mmi2018,2023-02-08T13:35:04.689485,
food_cuisine_check,9815387102,node,mmi2018,2023-02-08T13:35:04.690386,
food_cuisine_check,9815387108,node,mmi2018,2023-02-08T13:35:04.692186,
food_cuisine_check,9815387110,node,mmi2018,2023-02-08T13:35:04.692975,
food_cuisine_check,9815387111,node,mmi2018,2023-02-08T13:35:04.693501,
food_cuisine_check,9815387113,node,mmi2018,2023-02-08T13:35:04.694029,
food_cuisine_check,9815387114,node,mmi2018,2023-02-08T13:35:04.694551,
food_cuisine_check,9815387115,node,mmi2018,2023-02-08T13:35:04.695124,
food_cuisine_check,9815387117,node,mmi2018,2023-02-08T13:35:04.695965,
food_cuisine_check,9815387118,node,mmi2018,2023-02-08T13:35:04.696555,
food_cuisine_check,9815387119,node,mmi2018,2023-02-08T13:35:04.697123,
food_cuisine_check,9815387120,node,mmi2018,2023-02-08T13:35:04.697714,
food_cuisine_check,9815387121,node,mmi2018,2023-02-08T13:35:04.698254,
food_cuisine_check,9815387122,node,mmi2018,2023-02-08T13:35:04.698771,
food_cuisine_check,9815387124,node,mmi2018,2023-02-08T13:35:04.699284,
food_cuisine_check,9815387126,node,mmi2018,2023-02-08T13:35:04.700128,
food_cuisine_check,9815387128,node,mmi2018,2023-02-08T13:35:04.700977,
food_cuisine_check,9815387129,node,mmi2018,2023-02-08T13:35:04.701492,
food_cuisine_check,9815387131,node,mmi2018,2023-02-08T13:35:04.702342,
food_cuisine_check,9815387132,node,mmi2018,2023-02-08T13:35:04.702850,
food_cuisine_check,9815387134,node,mmi2018,2023-02-08T13:35:04.703637,
food_cuisine_check,9815387137,node,mmi2018,2023-02-08T13:35:04.704783,
food_cuisine_check,9815387141,node,mmi2018,2023-02-08T13:35:04.706366,
food_cuisine_check,9815387142,node,mmi2018,2023-02-08T13:35:04.706899,
food_cuisine_check,9815387144,node,mmi2018,2023-02-08T13:35:04.707758,
food_cuisine_check,9815387145,node,mmi2018,2023-02-08T13:35:04.708266,
food_cuisine_check,9815387148,node,mmi2018,2023-02-08T13:35:04.709385,
food_cuisine_check,9815387150,node,mmi2018,2023-02-08T13:35:04.710176,
food_cuisine_check,9815387155,node,mmi2018,2023-02-08T13:35:04.711302,
food_cuisine_check,9815387157,node,mmi2018,2023-02-08T13:35:04.712184,
food_cuisine_check,9815387158,node,mmi2018,2023-02-08T13:35:04.712709,
food_cuisine_check,9815387160,node,mmi2018,2023-02-08T13:35:04.713576,
food_cuisine_check,9815387161,node,mmi2018,2023-02-08T13:35:04.714146,
food_cuisine_check,9815387162,node,mmi2018,2023-02-08T13:35:04.714675,
food_cuisine_check,9815387163,node,mmi2018,2023-02-08T13:35:04.715209,
food_cuisine_check,9815387164,node,mmi2018,2023-02-08T13:35:04.715732,
food_cuisine_check,9815387165,node,mmi2018,2023-02-08T13:35:04.716308,
food_cuisine_check,9815387166,node,mmi2018,2023-02-08T13:35:04.716863,
food_cuisine_check,9815387167,node,mmi2018,2023-02-08T13:35:04.717415,
food_cuisine_check,9815387168,node,mmi2018,2023-02-08T13:35:04.717963,
food_cuisine_check,9815387169,node,mmi2018,2023-02-08T13:35:04.718503,
food_cuisine_check,9815387171,node,mmi2018,2023-02-08T13:35:04.719390,
food_cuisine_check,9815387172,node,mmi2018,2023-02-08T13:35:04.719928,
food_cuisine_check,9815387174,node,mmi2018,2023-02-08T13:35:04.720794,
food_cuisine_check,9815387175,node,mmi2018,2023-02-08T13:35:04.721329,
food_cuisine_check,9815387176,node,mmi2018,2023-02-08T13:35:04.721857,
food_cuisine_check,9815387177,node,mmi2018,2023-02-08T13:35:04.722383,
food_cuisine_check,9815387178,node,mmi2018,2023-02-08T13:35:04.722913,
food_cuisine_check,9815387180,node,mmi2018,2023-02-08T13:35:04.723800,
food_cuisine_check,9815387181,node,mmi2018,2023-02-08T13:35:04.724358,
food_cuisine_check,9815387182,node,mmi2018,2023-02-08T13:35:04.724905,
food_cuisine_check,9815387183,node,mmi2018,2023-02-08T13:35:04.725447,
food_cuisine_check,9815387184,node,mmi2018,2023-02-08T13:35:04.725960,
food_cuisine_check,9815387185,node,mmi2018,2023-02-08T13:35:04.726470,
food_cuisine_check,9815387186,node,mmi2018,2023-02-08T13:35:04.726998,
food_cuisine_check,9815387187,node,mmi2018,2023-02-08T13:35:04.727510,
food_cuisine_check,9815387190,node,mmi2018,2023-02-08T13:35:04.728025,
food_cuisine_check,9815387191,node,mmi2018,2023-02-08T13:35:04.728538,
food_cuisine_check,9815387194,node,mmi2018,2023-02-08T13:35:04.729730,
food_cuisine_check,9815387195,node,mmi2018,2023-02-08T13:35:04.730268,
